6.473059654235839844e-01,-1.181600093841552734e-01,7.359004020690917969e-02,-7.915019989013671875e-01
6.427040100097656250e-01,-1.534419059753417969e-01,7.359004020690917969e-02,-7.915019989013671875e-01
6.411700248718261719e-01,-1.887240409851074219e-01,7.359004020690917969e-02,-7.915019989013671875e-01
5.890140533447265625e-01,-2.362780570983886719e-01,3.063797950744628906e-02,-7.915019989013671875e-01
4.478859901428222656e-01,-2.470159530639648438e-01,-7.520794868469238281e-02,-7.915019989013671875e-01
4.033999443054199219e-01,-2.439479827880859375e-01,-8.748006820678710938e-02,-7.915019989013671875e-01
3.941960334777832031e-01,-2.025299072265625000e-01,-8.594608306884765625e-02,-7.838320732116699219e-01
4.371480941772460938e-01,2.757000923156738281e-02,-9.054803848266601562e-02,-7.638900279998779297e-01
7.040641307830810547e-01,2.883501052856445312e-01,6.856560707092285156e-01,-6.825881004333496094e-01
7.009961605072021484e-01,2.852821350097656250e-01,6.856560707092285156e-01,-6.810541152954101562e-01
6.611120700836181641e-01,2.837481498718261719e-01,6.795201301574707031e-01,-6.810541152954101562e-01
6.288981437683105469e-01,2.822141647338867188e-01,6.795201301574707031e-01,-6.810541152954101562e-01
5.936160087585449219e-01,2.822141647338867188e-01,6.749181747436523438e-01,-6.810541152954101562e-01
5.706059932708740234e-01,2.822141647338867188e-01,6.733839511871337891e-01,-6.810541152954101562e-01
5.230519771575927734e-01,2.837481498718261719e-01,6.733839511871337891e-01,-6.810541152954101562e-01
4.877700805664062500e-01,2.837481498718261719e-01,6.733839511871337891e-01,-6.810541152954101562e-01
4.095361232757568359e-01,2.837481498718261719e-01,6.733839511871337891e-01,-6.810541152954101562e-01
3.297679424285888672e-01,2.837481498718261719e-01,6.473059654235839844e-01,-6.810541152954101562e-01
2.684080600738525391e-01,2.868161201477050781e-01,6.457719802856445312e-01,-6.810541152954101562e-01
2.177860736846923828e-01,2.898840904235839844e-01,6.457719802856445312e-01,-6.810541152954101562e-01
1.825039386749267578e-01,2.898840904235839844e-01,6.457719802856445312e-01,-6.810541152954101562e-01
1.487560272216796875e-01,2.929520606994628906e-01,6.457719802856445312e-01,-6.810541152954101562e-01
1.533579826354980469e-01,1.288139820098876953e-01,6.196939945220947266e-01,-6.994619369506835938e-01
1.533579826354980469e-01,1.180760860443115234e-01,5.936160087585449219e-01,-6.994619369506835938e-01
1.533579826354980469e-01,7.972598075866699219e-02,5.767421722412109375e-01,-7.009961605072021484e-01
1.518239974975585938e-01,6.285214424133300781e-02,5.752079486846923828e-01,-6.994619369506835938e-01
1.456880569458007812e-01,4.291009902954101562e-02,5.644700527191162109e-01,-6.994619369506835938e-01
1.380181312561035156e-01,1.376414299011230469e-02,5.491299629211425781e-01,-6.994619369506835938e-01
1.380181312561035156e-01,-3.109931945800781250e-03,5.368580818176269531e-01,-6.994619369506835938e-01
1.380181312561035156e-01,-1.998400688171386719e-02,5.368580818176269531e-01,-6.994619369506835938e-01
1.380181312561035156e-01,-4.912996292114257812e-02,5.368580818176269531e-01,-6.994619369506835938e-01
1.380181312561035156e-01,-7.060599327087402344e-02,5.368580818176269531e-01,-6.994619369506835938e-01
1.303479671478271484e-01,-1.028199195861816406e-01,5.184500217437744141e-01,-6.994619369506835938e-01
1.104059219360351562e-01,-1.365680694580078125e-01,4.939060211181640625e-01,-6.994619369506835938e-01
1.088719367980957031e-01,-1.580438613891601562e-01,4.939060211181640625e-01,-6.994619369506835938e-01
1.088719367980957031e-01,-2.071318626403808594e-01,4.939060211181640625e-01,-6.994619369506835938e-01
1.088719367980957031e-01,-2.838320732116699219e-01,4.923720359802246094e-01,-6.994619369506835938e-01
1.088719367980957031e-01,-2.869000434875488281e-01,4.939060211181640625e-01,-6.994619369506835938e-01
1.963100433349609375e-01,-3.141592741012573242e-01,5.460619926452636719e-01,-6.963939666748046875e-01
2.039799690246582031e-01,-3.141592741012573242e-01,5.491299629211425781e-01,-6.963939666748046875e-01
2.162520885467529297e-01,-3.141592741012573242e-01,5.614020824432373047e-01,-6.963939666748046875e-01
2.530679702758789062e-01,-3.141592741012573242e-01,5.890140533447265625e-01,-6.810541152954101562e-01
2.730100154876708984e-01,-3.141592741012573242e-01,6.028201580047607422e-01,-6.810541152954101562e-01
3.067579269409179688e-01,-3.141592741012573242e-01,6.273641586303710938e-01,-6.810541152954101562e-01
3.236320018768310547e-01,-3.141592741012573242e-01,6.365680694580078125e-01,-6.810541152954101562e-01
3.512439727783203125e-01,-3.141592741012573242e-01,6.457719802856445312e-01,-6.810541152954101562e-01
3.849921226501464844e-01,-3.141592741012573242e-01,6.611120700836181641e-01,-6.810541152954101562e-01
4.340801239013671875e-01,-3.141592741012573242e-01,4.708960056304931641e-01,-7.562201023101806641e-01
4.340801239013671875e-01,-3.141592741012573242e-01,4.708960056304931641e-01,-7.562201023101806641e-01
4.340801239013671875e-01,-3.141592741012573242e-01,4.632260799407958984e-01,-7.562201023101806641e-01
3.834581375122070312e-01,-3.141592741012573242e-01,4.064681529998779297e-01,-7.562201023101806641e-01
3.788559436798095703e-01,-2.715599536895751953e-01,4.049339294433593750e-01,-7.562201023101806641e-01
3.803901672363281250e-01,-2.378120422363281250e-01,4.049339294433593750e-01,-7.546861171722412109e-01
3.803901672363281250e-01,-1.963939666748046875e-01,4.049339294433593750e-01,-7.562201023101806641e-01
3.803901672363281250e-01,-1.718499660491943359e-01,4.049339294433593750e-01,-7.562201023101806641e-01
3.803901672363281250e-01,-1.473059654235839844e-01,4.049339294433593750e-01,-7.562201023101806641e-01
3.834581375122070312e-01,-1.166260242462158203e-01,4.049339294433593750e-01,-7.562201023101806641e-01
3.834581375122070312e-01,-3.225588798522949219e-02,4.049339294433593750e-01,-7.347440719604492188e-01
3.834581375122070312e-01,4.904603958129882812e-02,4.049339294433593750e-01,-7.332100868225097656e-01
3.911280632019042969e-01,6.745409965515136719e-02,4.049339294433593750e-01,-7.347440719604492188e-01
5.061781406402587891e-01,6.898808479309082031e-02,4.386820793151855469e-01,-7.347440719604492188e-01
5.675380229949951172e-01,7.052206993103027344e-02,4.801001548767089844e-01,-7.332100868225097656e-01
3.389720916748046875e-01,-1.258299350738525391e-01,4.172060489654541016e-01,-7.347440719604492188e-01
5.874800682067871094e-01,-2.516179084777832031e-01,4.601581096649169922e-01,-1.625621318817138672e-01
5.874800682067871094e-01,-2.516179084777832031e-01,4.616920948028564453e-01,-1.625621318817138672e-01
5.874800682067871094e-01,-2.623560428619384766e-01,4.632260799407958984e-01,-1.625621318817138672e-01
5.874800682067871094e-01,-2.623560428619384766e-01,4.616920948028564453e-01,-1.625621318817138672e-01
5.169160366058349609e-01,-3.141592741012573242e-01,-1.442379951477050781e-01,-2.193200588226318359e-01
5.169160366058349609e-01,-3.141592741012573242e-01,-1.457719802856445312e-01,-2.193200588226318359e-01
5.077121257781982422e-01,-2.562198638916015625e-01,-1.488399505615234375e-01,-2.070479393005371094e-01
5.061781406402587891e-01,-1.963939666748046875e-01,-1.350340843200683594e-01,-2.070479393005371094e-01
5.061781406402587891e-01,-6.447005271911621094e-02,-4.452800750732421875e-02,-2.055139541625976562e-01
5.184500217437744141e-01,-1.538205146789550781e-02,-3.072190284729003906e-02,-2.055139541625976562e-01
5.184500217437744141e-01,6.745409965515136719e-02,-1.231384277343750000e-02,-2.055139541625976562e-01
4.831681251525878906e-01,9.353208541870117188e-02,-9.245872497558593750e-03,-2.055139541625976562e-01
4.509539604187011719e-01,1.211440563201904297e-01,-1.077985763549804688e-02,-2.055139541625976562e-01
4.509539604187011719e-01,9.046411514282226562e-02,-1.077985763549804688e-02,-2.055139541625976562e-01
3.619821071624755859e-01,-1.580438613891601562e-01,-6.177902221679687500e-03,-3.711860179901123047e-01
3.619821071624755859e-01,-2.194039821624755859e-01,-6.177902221679687500e-03,-4.218080043792724609e-01
3.466420173645019531e-01,-2.500839233398437500e-01,-6.177902221679687500e-03,-4.494199752807617188e-01
3.405060768127441406e-01,-2.869000434875488281e-01,-6.177902221679687500e-03,-4.693620204925537109e-01
3.451080322265625000e-01,-3.083760738372802734e-01,-6.177902221679687500e-03,-4.908380508422851562e-01
3.803901672363281250e-01,-3.141592741012573242e-01,1.529812812805175781e-02,-5.061781406402587891e-01
4.325461387634277344e-01,-3.141592741012573242e-01,6.438612937927246094e-02,-5.061781406402587891e-01
4.693620204925537109e-01,-3.141592741012573242e-01,9.966802597045898438e-02,-5.061781406402587891e-01
4.969739913940429688e-01,-3.141592741012573242e-01,1.226780414581298828e-01,-5.046441555023193359e-01
5.475959777832031250e-01,-2.991719245910644531e-01,1.671640872955322266e-01,-5.061781406402587891e-01
5.874800682067871094e-01,-2.884340286254882812e-01,2.116501331329345703e-01,-5.061781406402587891e-01
6.304321289062500000e-01,-2.792298793792724609e-01,2.469320297241210938e-01,-4.908380508422851562e-01
6.565101146697998047e-01,-1.963939666748046875e-01,2.484660148620605469e-01,-4.831681251525878906e-01
6.595780849456787109e-01,-1.580438613891601562e-01,2.484660148620605469e-01,-4.831681251525878906e-01
7.117340564727783203e-01,-1.457719802856445312e-01,2.730100154876708984e-01,-4.831681251525878906e-01
7.807641029357910156e-01,-1.396360397338867188e-01,3.297679424285888672e-01,-4.831681251525878906e-01
8.114440441131591797e-01,-1.365680694580078125e-01,3.619821071624755859e-01,-4.831681251525878906e-01
8.804740905761718750e-01,-1.350340843200683594e-01,4.325461387634277344e-01,-4.831681251525878906e-01
8.942799568176269531e-01,-1.350340843200683594e-01,4.632260799407958984e-01,-4.831681251525878906e-01
9.050180912017822266e-01,-1.350340843200683594e-01,4.724299907684326172e-01,-4.831681251525878906e-01
9.218921661376953125e-01,-1.350340843200683594e-01,4.877700805664062500e-01,-4.831681251525878906e-01
9.264941215515136719e-01,-1.350340843200683594e-01,4.893040657043457031e-01,-4.831681251525878906e-01
7.961039543151855469e-01,-3.141592741012573242e-01,4.893040657043457031e-01,-4.847021102905273438e-01
7.961039543151855469e-01,-3.141592741012573242e-01,4.893040657043457031e-01,-4.847021102905273438e-01
7.945699691772460938e-01,-3.141592741012573242e-01,4.893040657043457031e-01,-5.031099319458007812e-01
6.779861450195312500e-01,-3.141592741012573242e-01,4.432840347290039062e-01,-5.046441555023193359e-01
6.595780849456787109e-01,-3.141592741012573242e-01,4.417500495910644531e-01,-5.199840068817138672e-01
7.270741462707519531e-01,-3.141592741012573242e-01,-1.963939666748046875e-01,-6.028201580047607422e-01
7.807641029357910156e-01,-3.141592741012573242e-01,-3.421239852905273438e-01,-6.028201580047607422e-01
7.869000434875488281e-01,-3.141592741012573242e-01,-4.096200466156005859e-01,-6.028201580047607422e-01
7.884340286254882812e-01,-3.141592741012573242e-01,-4.449019432067871094e-01,-6.028201580047607422e-01
7.884340286254882812e-01,-3.141592741012573242e-01,-4.633100032806396484e-01,-6.028201580047607422e-01
7.715599536895751953e-01,8.432793617248535156e-02,-4.801840782165527344e-01,-5.230519771575927734e-01
7.654240131378173828e-01,1.012020111083984375e-01,-4.817180633544921875e-01,-5.230519771575927734e-01
7.132680416107177734e-01,1.733000278472900391e-01,-4.817180633544921875e-01,-5.230519771575927734e-01
6.519081592559814453e-01,2.055139541625976562e-01,-4.817180633544921875e-01,-5.245859622955322266e-01
5.706059932708740234e-01,2.392621040344238281e-01,-4.817180633544921875e-01,-5.230519771575927734e-01
2.469320297241210938e-01,1.683211326599121094e-02,7.205605506896972656e-02,-1.239430069923400879e+00
2.223880290985107422e-01,1.529812812805175781e-02,7.205605506896972656e-02,-1.239430069923400879e+00
1.840381622314453125e-01,1.376414299011230469e-02,7.205605506896972656e-02,-1.239430069923400879e+00
1.242120265960693359e-01,-1.998400688171386719e-02,6.745409965515136719e-02,-1.240964055061340332e+00
4.444408416748046875e-02,-2.151799201965332031e-02,6.745409965515136719e-02,-1.240964055061340332e+00
3.677415847778320312e-02,-1.998400688171386719e-02,6.745409965515136719e-02,-1.240964055061340332e+00
1.993780136108398438e-01,1.748340129852294922e-01,1.932420730590820312e-01,-1.211818099021911621e+00
1.993780136108398438e-01,1.809699535369873047e-01,1.932420730590820312e-01,-1.213352084159851074e+00
1.993780136108398438e-01,2.177860736846923828e-01,2.070479393005371094e-01,-1.211818099021911621e+00
1.993780136108398438e-01,2.469320297241210938e-01,2.085819244384765625e-01,-1.211818099021911621e+00
2.208540439605712891e-01,3.006219863891601562e-01,2.438640594482421875e-01,-1.199546098709106445e+00
2.392621040344238281e-01,3.220980167388916016e-01,2.607381343841552734e-01,-1.187274098396301270e+00
2.484660148620605469e-01,3.604481220245361328e-01,2.668740749359130859e-01,-1.184206008911132812e+00
2.484660148620605469e-01,4.049339294433593750e-01,2.653400897979736328e-01,-1.179604053497314453e+00
2.239220142364501953e-01,4.478859901428222656e-01,2.453980445861816406e-01,-1.175002098083496094e+00
2.285239696502685547e-01,5.291881561279296875e-01,2.438640594482421875e-01,-1.167332053184509277e+00
2.300579547882080078e-01,5.537321567535400391e-01,2.438640594482421875e-01,-1.168866038322448730e+00
2.515339851379394531e-01,4.156720638275146484e-01,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,3.665840625762939453e-01,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,2.837481498718261719e-01,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,2.208540439605712891e-01,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,1.763679981231689453e-01,2.438640594482421875e-01,-1.194944024085998535e+00
2.515339851379394531e-01,1.257460117340087891e-01,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,9.046411514282226562e-02,2.423300743103027344e-01,-1.194944024085998535e+00
2.515339851379394531e-01,5.978393554687500000e-02,2.423300743103027344e-01,-1.194944024085998535e+00
1.993780136108398438e-01,3.026008605957031250e-03,2.101161479949951172e-01,-1.194944024085998535e+00
1.748340129852294922e-01,-2.151799201965332031e-02,1.825039386749267578e-01,-1.194944024085998535e+00
1.717660427093505859e-01,-3.532385826110839844e-02,1.809699535369873047e-01,-1.194944024085998535e+00
2.193200588226318359e-01,-7.827591896057128906e-02,1.947760581970214844e-01,-1.191876053810119629e+00
2.469320297241210938e-01,-8.901405334472656250e-02,2.055139541625976562e-01,-1.191876053810119629e+00
2.561359405517578125e-01,-1.120240688323974609e-01,2.055139541625976562e-01,-1.191876053810119629e+00
2.944860458374023438e-01,-1.381020545959472656e-01,2.193200588226318359e-01,-1.191876053810119629e+00
3.098261356353759766e-01,-1.396360397338867188e-01,2.300579547882080078e-01,-1.191876053810119629e+00
3.389720916748046875e-01,-1.396360397338867188e-01,2.607381343841552734e-01,-1.191876053810119629e+00
3.834581375122070312e-01,-2.730939388275146484e-01,3.021559715270996094e-01,-1.211818099021911621e+00
3.803901672363281250e-01,-3.099100589752197266e-01,3.021559715270996094e-01,-1.214886069297790527e+00
3.205640316009521484e-01,-3.141592741012573242e-01,3.144280910491943359e-01,-1.210284113883972168e+00
3.497099876403808594e-01,-3.068418502807617188e-01,3.589141368865966797e-01,-1.210284113883972168e+00
3.589141368865966797e-01,-2.577538490295410156e-01,3.681180477142333984e-01,-1.210284113883972168e+00
3.604481220245361328e-01,-1.841220855712890625e-01,3.681180477142333984e-01,-1.198012113571166992e+00
3.604481220245361328e-01,-1.227619647979736328e-01,3.681180477142333984e-01,-1.210284113883972168e+00
3.604481220245361328e-01,-1.043539047241210938e-01,3.681180477142333984e-01,-1.210284113883972168e+00
3.604481220245361328e-01,-2.151799201965332031e-02,3.681180477142333984e-01,-1.210284113883972168e+00
3.619821071624755859e-01,3.523993492126464844e-02,3.681180477142333984e-01,-1.208750009536743164e+00
3.819241523742675781e-01,9.506607055664062500e-02,3.681180477142333984e-01,-1.208750009536743164e+00
4.141380786895751953e-01,1.487560272216796875e-01,3.696520328521728516e-01,-1.207216024398803711e+00
5.583341121673583984e-01,3.297679424285888672e-01,4.371480941772460938e-01,-1.185740113258361816e+00
5.583341121673583984e-01,3.819241523742675781e-01,4.371480941772460938e-01,-1.185740113258361816e+00
5.660040378570556641e-01,4.616920948028564453e-01,4.417500495910644531e-01,-1.185740113258361816e+00
5.644700527191162109e-01,5.138480663299560547e-01,4.402160644531250000e-01,-1.185740113258361816e+00
5.031099319458007812e-01,5.813441276550292969e-01,3.819241523742675781e-01,-1.187274098396301270e+00
4.402160644531250000e-01,5.844120979309082031e-01,3.174960613250732422e-01,-1.187274098396301270e+00
4.003319740295410156e-01,5.874800682067871094e-01,2.822141647338867188e-01,-1.187274098396301270e+00
2.331261634826660156e-01,4.570901393890380859e-01,1.625621318817138672e-01,-1.211818099021911621e+00
2.331261634826660156e-01,3.558459281921386719e-01,1.625621318817138672e-01,-1.225624084472656250e+00
7.224719524383544922e-01,1.180760860443115234e-01,-6.765360832214355469e-01,-1.049214124679565430e+00
6.825881004333496094e-01,1.027359962463378906e-01,-6.980118751525878906e-01,-1.090631961822509766e+00
6.273641586303710938e-01,6.285214424133300781e-02,-6.964778900146484375e-01,-1.145856022834777832e+00
5.874800682067871094e-01,1.683211326599121094e-02,-6.888079643249511719e-01,-1.176536083221435547e+00
4.877700805664062500e-01,-1.074218750000000000e-01,-6.259140968322753906e-01,-1.256304025650024414e+00
4.310121536254882812e-01,-1.411700248718261719e-01,-6.259140968322753906e-01,-1.285450100898742676e+00
3.573801517486572266e-01,-1.917920112609863281e-01,-6.259140968322753906e-01,-1.325334072113037109e+00
3.021559715270996094e-01,-2.163360118865966797e-01,-6.259140968322753906e-01,-1.331470012664794922e+00
3.282339572906494141e-01,-3.053078651428222656e-01,-5.292720794677734375e-01,-1.357548117637634277e+00
5.061781406402587891e-01,7.627964019775390625e-03,-2.040638923645019531e-01,-1.411238074302673340e+00
5.061781406402587891e-01,5.671596527099609375e-02,-2.009959220886230469e-01,-1.411238074302673340e+00
5.061781406402587891e-01,1.180760860443115234e-01,-1.779859066009521484e-01,-1.409704089164733887e+00
5.061781406402587891e-01,1.840381622314453125e-01,-1.304318904876708984e-01,-1.409704089164733887e+00
5.061781406402587891e-01,2.024459838867187500e-01,-8.134388923645019531e-02,-1.408170104026794434e+00
5.782761573791503906e-01,-1.135580539703369141e-01,-1.350340843200683594e-01,-6.595780849456787109e-01
5.184500217437744141e-01,-7.213997840881347656e-02,1.640961170196533203e-01,-5.215179920196533203e-01
5.153820514678955078e-01,-2.470159530639648438e-01,1.456880569458007812e-01,-5.322561264038085938e-01
5.429940223693847656e-01,-2.730939388275146484e-01,1.625621318817138672e-01,-5.429940223693847656e-01
7.025301456451416016e-01,1.196100711822509766e-01,-2.255399227142333984e-01,-8.390560150146484375e-01
6.519081592559814453e-01,9.046411514282226562e-02,-2.240059375762939453e-01,-8.390560150146484375e-01
6.427040100097656250e-01,2.296805381774902344e-02,-1.979279518127441406e-01,-8.589980602264404297e-01
6.427040100097656250e-01,-4.452800750732421875e-02,-1.979279518127441406e-01,-8.589980602264404297e-01
6.120240688323974609e-01,-9.821796417236328125e-02,-1.979279518127441406e-01,-8.620660305023193359e-01
5.752079486846923828e-01,-1.549758911132812500e-01,-1.979279518127441406e-01,-8.651340007781982422e-01
5.736739635467529297e-01,-2.270739078521728516e-01,-1.979279518127441406e-01,-8.958139419555664062e-01
5.752079486846923828e-01,-2.700259685516357422e-01,-1.963939666748046875e-01,-9.172899723052978516e-01
5.092461109161376953e-01,-1.212279796600341797e-01,-1.917920112609863281e-01,-9.096200466156005859e-01
5.015759468078613281e-01,-8.594608306884765625e-02,-1.917920112609863281e-01,-9.096200466156005859e-01
5.123140811920166016e-01,7.205605506896972656e-02,-2.700259685516357422e-01,-8.804740905761718750e-01
5.123140811920166016e-01,1.058039665222167969e-01,-3.083760738372802734e-01,-8.804740905761718750e-01
4.540219306945800781e-01,1.150081157684326172e-01,-3.728039264678955078e-01,-8.820080757141113281e-01
4.248759746551513672e-01,1.150081157684326172e-01,-3.942799568176269531e-01,-8.820080757141113281e-01
3.926620483398437500e-01,1.349501609802246094e-01,-4.188239574432373047e-01,-8.820080757141113281e-01
3.911280632019042969e-01,1.441540718078613281e-01,-4.249598979949951172e-01,-8.820080757141113281e-01
2.607381343841552734e-01,4.478859901428222656e-01,1.518239974975585938e-01,-7.991721630096435547e-01
2.791459560394287109e-01,4.540219306945800781e-01,1.625621318817138672e-01,-7.991721630096435547e-01
2.806799411773681641e-01,4.448180198669433594e-01,1.640961170196533203e-01,-8.007061481475830078e-01
2.791459560394287109e-01,4.340801239013671875e-01,1.640961170196533203e-01,-7.991721630096435547e-01
2.806799411773681641e-01,3.788559436798095703e-01,1.656301021575927734e-01,-8.390560150146484375e-01
2.806799411773681641e-01,3.144280910491943359e-01,1.656301021575927734e-01,-8.758721351623535156e-01
2.806799411773681641e-01,2.745440006256103516e-01,1.656301021575927734e-01,-9.050180912017822266e-01
2.806799411773681641e-01,2.147181034088134766e-01,1.656301021575927734e-01,-9.479701519012451172e-01
2.576699256896972656e-01,1.395521163940429688e-01,1.594939231872558594e-01,-9.878540039062500000e-01
2.361941337585449219e-01,9.199810028076171875e-02,1.594939231872558594e-01,-1.016999959945678711e+00
2.331261634826660156e-01,5.364799499511718750e-02,1.594939231872558594e-01,-1.035408020019531250e+00
2.331261634826660156e-01,-3.225588798522949219e-02,1.594939231872558594e-01,-1.078360080718994141e+00
2.208540439605712891e-01,-7.980990409851074219e-02,1.487560272216796875e-01,-1.093700170516967773e+00
1.318819522857666016e-01,-1.288979053497314453e-01,-4.643917083740234375e-03,-1.092165946960449219e+00
1.380181312561035156e-01,-1.135580539703369141e-01,-4.643917083740234375e-03,-1.092165946960449219e+00
3.266999721527099609e-01,-9.668397903442382812e-02,9.353208541870117188e-02,-1.081428050994873047e+00
5.230519771575927734e-01,-8.748006820678710938e-02,1.564259529113769531e-01,-1.075292110443115234e+00
5.782761573791503906e-01,-8.748006820678710938e-02,1.947760581970214844e-01,-1.075292110443115234e+00
5.598680973052978516e-01,-2.884340286254882812e-01,2.500000000000000000e-01,-1.115175962448120117e+00
5.460619926452636719e-01,-2.961039543151855469e-01,2.484660148620605469e-01,-1.122846126556396484e+00
5.291881561279296875e-01,-3.099100589752197266e-01,2.484660148620605469e-01,-1.133584022521972656e+00
4.939060211181640625e-01,-3.129780292510986328e-01,2.315919399261474609e-01,-1.135118007659912109e+00
4.908380508422851562e-01,-3.141592741012573242e-01,2.315919399261474609e-01,-1.135118007659912109e+00
7.470159530639648438e-01,-4.912996292114257812e-02,-3.651340007781982422e-01,-8.942799568176269531e-01
7.178699970245361328e-01,-6.753802299499511719e-02,-3.451919555664062500e-01,-8.927459716796875000e-01
7.102000713348388672e-01,-9.821796417236328125e-02,-3.145120143890380859e-01,-8.927459716796875000e-01
7.086660861968994141e-01,-1.902580261230468750e-01,-2.746279239654541016e-01,-9.126880168914794922e-01
7.086660861968994141e-01,-2.822980880737304688e-01,-2.071318626403808594e-01,-9.126880168914794922e-01
6.841220855712890625e-01,-2.546858787536621094e-01,-6.750020980834960938e-01,-8.912119865417480469e-01
6.350340843200683594e-01,-2.592880725860595703e-01,-6.535260677337646484e-01,-8.881440162658691406e-01
4.432840347290039062e-01,-2.055978775024414062e-01,-5.833387374877929688e-02,-8.743381500244140625e-01
3.972640037536621094e-01,-2.178699970245361328e-01,-5.833387374877929688e-02,-8.743381500244140625e-01
3.972640037536621094e-01,-1.150920391082763672e-01,-5.986785888671875000e-02,-8.728041648864746094e-01
4.033999443054199219e-01,-2.305197715759277344e-02,-7.367396354675292969e-02,-8.528621196746826172e-01
4.524879455566406250e-01,3.830814361572265625e-02,-7.980990409851074219e-02,-8.283181190490722656e-01
4.877700805664062500e-01,6.592011451721191406e-02,-8.594608306884765625e-02,-8.237161636352539062e-01
5.429940223693847656e-01,1.226780414581298828e-01,-9.361600875854492188e-02,-8.221821784973144531e-01
5.414600372314453125e-01,1.640961170196533203e-01,-1.350340843200683594e-01,-8.237161636352539062e-01
5.414600372314453125e-01,2.009119987487792969e-01,-1.825878620147705078e-01,-8.237161636352539062e-01
5.077121257781982422e-01,2.361941337585449219e-01,-2.838320732116699219e-01,-8.237161636352539062e-01
6.074221134185791016e-01,3.313021659851074219e-01,-3.605320453643798828e-01,-7.869000434875488281e-01
6.074221134185791016e-01,3.558459281921386719e-01,-4.142220020294189453e-01,-7.869000434875488281e-01
6.074221134185791016e-01,3.773219585418701172e-01,-4.556400775909423828e-01,-7.869000434875488281e-01
6.611120700836181641e-01,3.834581375122070312e-01,-4.985918998718261719e-01,-7.700259685516357422e-01
6.473059654235839844e-01,3.466420173645019531e-01,-5.154659748077392578e-01,-7.700259685516357422e-01
5.936160087585449219e-01,2.607381343841552734e-01,-4.218919277191162109e-01,-7.899680137634277344e-01
5.598680973052978516e-01,2.177860736846923828e-01,-3.866100311279296875e-01,-7.899680137634277344e-01
5.782761573791503906e-01,1.196100711822509766e-01,-2.301418781280517578e-01,-7.899680137634277344e-01
6.181600093841552734e-01,1.027359962463378906e-01,-1.641800403594970703e-01,-7.899680137634277344e-01
6.703159809112548828e-01,1.058039665222167969e-01,-1.120240688323974609e-01,-7.899680137634277344e-01
7.332100868225097656e-01,1.058039665222167969e-01,-5.526590347290039062e-02,-7.669579982757568359e-01
7.746281623840332031e-01,1.088719367980957031e-01,-2.151799201965332031e-02,-7.669579982757568359e-01
8.068420886993408203e-01,9.353208541870117188e-02,1.683211326599121094e-02,-7.669579982757568359e-01
7.899680137634277344e-01,-7.711887359619140625e-03,2.757000923156738281e-02,-7.915019989013671875e-01
7.669579982757568359e-01,-6.907200813293457031e-02,2.757000923156738281e-02,-7.930359840393066406e-01
7.362780570983886719e-01,-1.181600093841552734e-01,2.757000923156738281e-02,-7.945699691772460938e-01
6.841220855712890625e-01,-1.871900558471679688e-01,2.757000923156738281e-02,-7.930359840393066406e-01
